Ticker,Name,Category,Class,5Y Sharpe Ratio
PIO,Invesco Global Water ETF,Natural Resources,Equities,0.2114410404174667
PIZ,Invesco Dorsey Wright Developed,Foreign Large Growth,Equities,0.1669349065309567
PJP,Invesco Pharmaceuticals ETF,Health,Equities,1.822048578709445
PKB,Invesco Building & Construction,Industrials,Equities,0.6618939279430535
PKW,Invesco BuyBack Achievers ETF,Mid-Cap Value,Equities,1.3752630274801774
PNQI,Invesco Nasdaq Internet ETF,Technology,Equities,0.8185888391423916
POWA,Invesco Bloomberg Pricing Power,Large Blend,Equities,1.0867948796544364
PPA,Invesco Aerospace & Defense ETF,Industrials,Equities,1.1080148127650622
PPH,VanEck Pharmaceutical ETF,Health,Equities,1.5257235361182682
PRF,Invesco RAFI US 1000 ETF,Large Value,Equities,0.9830632126791022
PRFZ,Invesco RAFI US 1500 Small-Mid ,Small Blend,Equities,0.6474726142192079
PRN,Invesco Dorsey Wright Industria,Industrials,Equities,0.6534696346226867
PSI,Invesco Semiconductors ETF,Technology,Equities,0.524864689535847
PSK,SPDR ICE Preferred Securities E,Preferred Stock,Equities,0.3539759138651844
PSL,Invesco Dorsey Wright Consumer ,Consumer Defensive,Equities,1.150663281380197
PSP,Invesco Global Listed Private E,Global Small/Mid Stock,Equities,0.3332238351151079
PSQ,ProShares Short QQQ,Trading--Inverse Equity,Equities,-1.9399689346712083
PSR,Invesco Active U.S. Real Estate,Real Estate,Alternatives,0.7985802393962148
PST,ProShares UltraShort Lehman 7-1,Trading--Inverse Debt,Equities,-1.4420304886117696
PTF,Invesco Dorsey Wright Technolog,Technology,Equities,0.5025793909384055
PTH,Invesco Dorsey Wright Healthcar,Health,Equities,1.024656728777806
PUI,Invesco Dorsey Wright Utilities,Utilities,Equities,0.9845491270472108
PVI,Invesco Floating Rate Municipal,Muni National Short,Equities,-15.719404462476191
PWB,Invesco Large Cap Growth ETF,Large Growth,Equities,1.050312928859169
PWV,Invesco Large Cap Value ETF,Large Value,Equities,1.1814475096437969
PWZ,Invesco California AMT-Free Mun,Muni California Long,Equities,0.8751053069217243
PXE,Invesco Energy Exploration & Pr,Equity Energy,Equities,0.2552454235063529
PXF,Invesco RAFI Developed Markets ,Foreign Large Value,Equities,0.0974128612118728
PXH,Invesco RAFI Emerging Markets E,Diversified Emerging Mkts,Equities,-0.3083944802731361
PXI,Invesco Dorsey Wright Energy Mo,Equity Energy,Equities,0.219053675579271
PXJ,Invesco Oil & Gas Services ETF,Equity Energy,Equities,-0.1378388424688842
PYZ,Invesco Dorsey Wright Basic Mat,Natural Resources,Equities,0.5292110742668222
PZA,Invesco National AMT-Free Munic,Muni National Long,Equities,0.7706134889205926
PZT,Invesco New York AMT-Free Munic,Muni New York Long,Equities,0.672551610157994
QABA,First Trust NASDAQ ABA Communit,Financial,Equities,0.5663137540431876
QAI,NYLI Hedge Multi-Strategy Track,Multistrategy,Equities,0.0347416199439242
QCLN,First Trust NASDAQ Clean Edge G,Miscellaneous Sector,Equities,0.0863761574653069
QID,ProShares UltraShort QQQ,Trading--Inverse Equity,Equities,-1.8680313884093775
QLD,ProShares Ultra QQQ,Trading--Leveraged Equity,Equities,1.195624206301877
QQEW,First Trust NASDAQ-100 Equal We,Large Growth,Equities,0.957063887677428
QQQ,"Invesco QQQ Trust, Series 1",Large Growth,Equities,1.1783748945841632
QQXT,First Trust NASDAQ-100 Ex-Techn,Large Blend,Equities,1.120356746667445
QTEC,First Trust NASDAQ-100-Technolo,Technology,Equities,0.7612517031147898
RBLD,First Trust Alerian US NextGen ,Industrials,Equities,0.0410364216085623
RDOG,ALPS ETF Trust ALPS REIT Divide,Real Estate,Alternatives,0.4530279540269217
REM,iShares Trust iShares Mortgage ,Real Estate,Alternatives,0.2024019272017927
REW,ProShares UltraShort Technology,Trading--Inverse Equity,Equities,-1.473176365280958
REZ,iShares Residential and Multise,Real Estate,Alternatives,0.6907766750333766
RFG,Invesco S&P Midcap 400 Pure Gro,Mid-Cap Growth,Equities,0.6483440699723064
RFV,Invesco S&P Midcap 400 Pure Val,Small Value,Equities,0.7235676316393377
ROM,ProShares Ultra Technology,Trading--Leveraged Equity,Equities,0.8259655232063433
RPG,Invesco S&P 500 Pure Growth ETF,Large Growth,Equities,0.9904477566307548
RPV,Invesco S&P 500 Pure Value ETF,Mid-Cap Value,Equities,1.0542079448264892
RSP,Invesco S&P 500 Equal Weight ET,Large Blend,Equities,0.95113194699969
RSPD,Invesco S&P 500 Equal Weight Co,Consumer Cyclical,Equities,1.0790509626907552
RSPF,Invesco S&P 500 Equal Weight Fi,Financial,Equities,0.7693373603400192
RSPG,Invesco S&P 500 Equal Weight En,Equity Energy,Equities,0.1068794406563172
RSPH,Invesco S&P 500 Equal Weight He,Health,Equities,1.6313467562956236
RSPM,Invesco S&P 500 Equal Weight Ma,Natural Resources,Equities,0.428180211491883
RSPN,Invesco S&P 500 Equal Weight In,Industrials,Equities,0.8624770909652064
RSPS,Invesco S&P 500 Equal Weight Co,Consumer Defensive,Equities,1.4329145885623409
RSPT,Invesco S&P 500 Equal Weight Te,Technology,Equities,0.7553618709238231
RSPU,Invesco S&P 500 Equal Weight Ut,Utilities,Equities,1.0175462569769331
RTH,VanEck Retail ETF,Consumer Cyclical,Equities,1.382545546980252
RWJ,Invesco Exchange-Traded Fund Tr,Small Value,Equities,0.7878679988942615
RWK,Invesco Exchange-Traded Fund Tr,Mid-Cap Value,Equities,0.7406130723786448
RWL,Invesco Exchange-Traded Fund Tr,Large Value,Equities,1.1117888017453834
RWM,ProShares Short Russell2000,Trading--Inverse Equity,Equities,-1.2647541755952547
RWO,SPDR DJ Wilshire Global Real Es,Global Real Estate,Alternatives,0.5690330970399111
RWR,SPDR DJ Wilshire REIT ETF,Real Estate,Alternatives,0.6836287602555668
RWX,SPDR DJ Wilshire Intl Real Esta,Global Real Estate,Alternatives,0.3561495490344971
RXD,ProShares UltraShort Health Car,Trading--Inverse Equity,Equities,-2.621760667825005
RXI,iShares Global Consumer Discret,Consumer Cyclical,Equities,0.7958732223591192
RXL,ProShares Ultra Health Care,Trading--Leveraged Equity,Equities,1.7903433609184642
RZG,Invesco S&P Smallcap 600 Pure G,Small Growth,Equities,0.7410630534952574
RZV,Invesco S&P Smallcap 600 Pure V,Small Value,Equities,0.6067416839548235
SAA,ProShares Ultra SmallCap600,Trading--Leveraged Equity,Equities,0.7852842239074901
SBB,ProShares Short SmallCap600,Trading--Inverse Equity,Equities,-1.4788269399702405
SCC,ProShares UltraShort Consumer D,Trading--Inverse Equity,Equities,-2.224855522224213
SCHA,Schwab U.S. Small-Cap ETF,Small Blend,Equities,0.7266490744115952
SCHB,Schwab U.S. Broad Market ETF,Large Blend,Equities,1.005810090714258
SCHC,Schwab International Small-Cap ,Foreign Small/Mid Blend,Equities,0.0660643942864949
SCHE,Schwab Emerging Markets Equity ,Diversified Emerging Mkts,Equities,-0.2047988352744836
SCHF,Schwab International Equity ETF,Foreign Large Blend,Equities,0.1143753577529736
SCHG,Schwab U.S. Large-Cap Growth ET,Large Growth,Equities,0.9824870037941752
SCHV,Schwab U.S. Large-Cap Value ETF,Large Value,Equities,1.0193138859975508
SCHX,Schwab U.S. Large-Cap ETF,Large Blend,Equities,1.0269120748955154
SCJ,iShares MSCI Japan Sm Cap,Japan Stock,Equities,0.1997263004455223
SCZ,iShares MSCI EAFE Small-Cap ETF,Foreign Small/Mid Blend,Equities,0.2469884691384584
SDD,ProShares UltraShort SmallCap60,Trading--Inverse Equity,Equities,-1.4741498713238428
SDP,ProShares UltraShort Utilities,Trading--Inverse Equity,Equities,-1.48608414921349
SDS,ProShares UltraShort S&P500,Trading--Inverse Equity,Equities,-1.7566123272637126
SDY,SPDR S&P Dividend ETF,Mid-Cap Value,Equities,1.0585888347217818
SEF,ProShares Short Financials,Trading--Inverse Equity,Equities,-1.412943186758734
SH,ProShares Short S&P500,Trading--Inverse Equity,Equities,-1.8367530348040064
SHM,SPDR Nuveen ICE Short Term Muni,Muni National Short,Equities,-0.6933642411750665
SHV,iShares Short Treasury Bond ETF,Ultrashort Bond,Fixed Income,-45.64438048030322
SHY,iShares 1-3 Year Treasury Bond ,Short Government,Fixed Income,-4.056072948844449
SIJ,ProShares UltraShort Industrial,Trading--Inverse Equity,Equities,-1.4316182612655577
SKF,ProShares UltraShort Financials,Trading--Inverse Equity,Equities,-1.374840361751797
SLX,VanEck Steel ETF,Natural Resources,Equities,-0.5612125899785996
SLYG,SPDR S&P 600 Small Cap Growth E,Small Growth,Equities,0.746979582246981
SLYV,SPDR S&P 600 Small Cap Value ET,Small Value,Equities,0.6539126709393742
SMB,VanEck ETF Trust VanEck Short M,Muni National Short,Equities,-0.3592373473929275
SMH,VanEck Semiconductor ETF,Technology,Equities,0.752028342748279
SMN,ProShares UltraShort Materials,Trading--Inverse Equity,Equities,-0.5005979978208647
SMOG,VanEck Low Carbon Energy ETF,Miscellaneous Sector,Equities,-0.0248489327308106
SOXX,iShares Semiconductor ETF,Technology,Equities,0.6973347053584289
SPAB,SPDR Portfolio Aggregate Bond E,Intermediate Core Bond,Fixed Income,0.3919194917683805
SPDW,SPDR Portfolio Developed World ,Foreign Large Blend,Equities,0.1177136398168211
SPEM,SPDR Index Shares Fund SPDR Por,Diversified Emerging Mkts,Equities,-0.148936163170146
SPEU,SPDR Portfolio Europe ETF,Europe Stock,Equities,0.1831597412405022
SPHQ,Invesco S&P 500 Quality ETF,Large Blend,Equities,1.2572215998701837
SPIB,SPDR Portfolio Intermediate Ter,Corporate Bond,Fixed Income,0.4576517632798209
SPIP,SPDR Portfolio TIPS ETF,Inflation-Protected Bond,Fixed Income,0.1312433682109043
SPLB,SPDR Portfolio Long Term Corpor,Long-Term Bond,Fixed Income,0.7915996967631945
SPLG,SPDR Portfolio S&P 500 ETF,Large Blend,Equities,1.149112832349558
SPMB,SPDR Portfolio Mortgage Backed ,Intermediate Government,Equities,0.1751220824501999
SPSB,SPDR Portfolio Short Term Corpo,Short-Term Bond,Fixed Income,-0.8620712398412632
SPTI,SPDR Portfolio Intermediate Ter,Intermediate Government,Equities,-0.2878055905543162
SPTL,SPDR Portfolio Long Term Treasu,Long Government,Equities,0.6346286341051917
SPTM,SPDR Portfolio S&P 1500 Composi,Large Blend,Equities,1.0113478128567628
SPXL,Direxion Daily S&P 500 Bull 3X ,Trading--Leveraged Equity,Equities,1.0162624003194385
SPXS,Direxion Daily S&P 500 Bear 3X,Trading--Inverse Equity,Equities,-1.7832911870213186
SPXU,ProShares UltraPro Short S&P500,Trading--Inverse Equity,Equities,-1.7841013222024025
SPY,SPDR S&P 500,Large Blend,Equities,1.0418835667046766
SPYG,SPDR Series Trust SPDR Portfoli,Large Growth,Equities,1.1559026723636674
SPYV,SPDR Series Trust SPDR Portfoli,Large Value,Equities,0.8922895912408094
SRS,ProShares UltraShort Real Estat,Trading--Inverse Equity,Equities,-1.216980880896247
SSG,ProShares UltraShort Semiconduc,Trading--Inverse Equity,Equities,-1.2761507671739194
SSO,ProShares Ultra S&P500,Trading--Leveraged Equity,Equities,1.0878502238778374
STPZ,PIMCO 1-5 Year U.S. TIPS Index ,Short-Term Inflation-Protected Bond,Fixed Income,-0.8556863968796179
SUB,iShares Short-Term National Mun,Muni National Short,Liquidity,-1.60874182685396
SUSA,iShares ESG Optimized MSCI USA ,Large Blend,Equities,0.9035058227001994
SZK,ProShares UltraShort Consumer S,Trading--Inverse Equity,Equities,-1.9078677073538808
TAN,Invesco Solar ETF,Miscellaneous Sector,Equities,-0.094958649259871
TBF,ProShares Short 20+ Year Treasu,Trading--Inverse Debt,Equities,-1.2628192422454017
TBT,ProShares UltraShort Lehman 20 ,Trading--Inverse Debt,Equities,-1.1306399205986477
TECL,Direxion Technology Bull 3X Sha,Trading--Leveraged Equity,Equities,0.833024063381048
TECS,Direxion Technology Bear 3X Sha,Trading--Inverse Equity,Equities,-1.5533440105278609
TFI,SPDR Nuveen ICE Municipal Bond ,Muni National Long,Fixed Income,0.6163326118143018
THD,iShares Inc iShares MSCI Thaila,Miscellaneous Region,Equities,0.2892978365468613
TIP,iShares TIPS Bond ETF,Inflation-Protected Bond,Fixed Income,0.1074002084578726
TIPZ,PIMCO Broad U.S. TIPS Index Exc,Inflation-Protected Bond,Fixed Income,0.1640682627578227
TLH,iShares 10-20 Year Treasury Bon,Long Government,Fixed Income,0.5510641301818264
TLT,iShares 20+ Year Treasury Bond ,Long Government,Fixed Income,0.6238494145916719
TMF,Direxion Daily 20-Yr Treasury B,Trading--Leveraged Debt,Fixed Income,0.7119638895539272
TMV,Direxion Daily 20-Year Treasury,Trading--Inverse Debt,Fixed Income,-1.1526748297903309
TNA,Direxion Small Cap Bull 3X Shar,Trading--Leveraged Equity,Equities,0.6036522192594312
TOK,iShares MSCI Kokusai ETF,Global Large-Stock Blend,Equities,0.6063367413768014
TPZ,Tortoise Essential Energy Fund,Equity Energy,Equities,0.4212023570336571
TUR,iShares MSCI Turkey ETF,Miscellaneous Region,Equities,-0.054865123039422
TWM,ProShares UltraShort Russell200,Trading--Inverse Equity,Equities,-1.2516252171353384
TYD,Direxion Daily 10-Yr Treasury B,Trading--Leveraged Debt,Fixed Income,0.6884125546883363
TYO,Direxion Daily 10-Yr Treasury B,Trading--Inverse Debt,Fixed Income,-1.4623025578662632
TZA,Direxion Small Cap Bear 3X Shar,Trading--Inverse Equity,Equities,-1.333882528329611
UBT,ProShares Ultra 20+ Year Treasu,Trading--Leveraged Debt,Equities,0.7027750238090141
UCC,ProShares Ultra Consumer Discre,Trading--Leveraged Equity,Equities,1.4986252400002198
UGE,ProShares Ultra Consumer Staple,Trading--Leveraged Equity,Equities,1.175783062243691
UPGD,Invesco Bloomberg Analyst Ratin,Mid-Cap Blend,Equities,0.7253171613717018
UPRO,ProShares UltraPro S&P 500,Trading--Leveraged Equity,Equities,1.0770091760349607
UPW,ProShares Ultra Utilities,Trading--Leveraged Equity,Equities,1.0918129594738433
URE,ProShares Ultra Real Estate,Trading--Leveraged Equity,Alternatives,0.6882935894394558
USD,ProShares Ultra Semiconductors,Trading--Leveraged Equity,Equities,0.7166619398562042
USIG,iShares Broad USD Investment Gr,Corporate Bond,Fixed Income,0.5833432399950043
USRT,iShares Core U.S. REIT ETF,Real Estate,Alternatives,0.6686976717045442
UWM,ProShares Ultra Russell2000,Trading--Leveraged Equity,Equities,0.6419877438100846
UXI,ProShares Ultra Industrials,Trading--Leveraged Equity,Equities,0.8553868525110189
UYG,ProShares Ultra Financials,Trading--Leveraged Equity,Equities,0.7393432980083311
UYM,ProShares Ultra Materials,Trading--Leveraged Equity,Equities,0.1379265520912778
VAW,Vanguard Materials ETF,Natural Resources,Equities,0.3986456023609665
VB,Vanguard Small-Cap ETF,Small Blend,Equities,0.7300378350182537
VBK,Vanguard Small-Cap Growth ETF,Small Growth,Equities,0.672121154037889
VBR,Vanguard Small-Cap Value ETF,Small Value,Equities,0.7636274836492868
VCIT,Vanguard Intermediate-Term Corp,Corporate Bond,Fixed Income,0.668546232932988
VCLT,Vanguard Long-Term Corporate Bo,Long-Term Bond,Fixed Income,0.7637196897390572
VCR,Vanguard Consumer Discretion ET,Consumer Cyclical,Equities,1.135544914175967
VCSH,Vanguard Short-Term Corporate B,Short-Term Bond,Fixed Income,-0.06733196562325
VDC,Vanguard Consumer Staples ETF,Consumer Defensive,Equities,1.320309650916715
VDE,Vanguard Energy ETF,Equity Energy,Equities,0.1717034164356981
VEA,Vanguard FTSE Developed Markets,Foreign Large Blend,Equities,0.1925215680378546
VEU,Vanguard FTSE All World Ex US E,Foreign Large Blend,Equities,0.0858951043096818
VFH,Vanguard Financials ETF,Financial,Equities,0.67970683739479
VGIT,Vanguard Intermediate-Term Trea,Intermediate Government,Equities,0.1585346031625572
VGK,Vanguard FTSEEuropean ETF,Europe Stock,Equities,0.2723674662213421
VGLT,Vanguard Long-Term Treasury ETF,Long Government,Fixed Income,0.6197856150952691
VGSH,Vanguard Short-Term Treasury ET,Short Government,Fixed Income,-4.452202003520401
VGT,Vanguard Information Tech ETF,Technology,Equities,0.8932905696584965
VHT,Vanguard Health Care ETF,Health,Equities,1.6888217590843575
VIG,Vanguard Div Appreciation ETF,Large Blend,Equities,0.9870376398775416
VIS,Vanguard Industrials ETF,Industrials,Equities,0.8048682053297692
VMBS,Vanguard Mortgage-Backed Securi,Intermediate Government,Equities,0.1940132496971345
VNM,VanEck Vietnam ETF,Miscellaneous Region,Equities,-0.1504779544569409
VNQ,Vanguard Real Estate ETF,Real Estate,Alternatives,0.6881208444392842
VO,Vanguard Mid-Cap ETF,Mid-Cap Blend,Equities,0.8629585014313691
VOE,Vanguard Mid-Cap Value ETF,Mid-Cap Value,Equities,0.9630183495114824
VOT,Vanguard Mid-Cap Growth ETF,Mid-Cap Growth,Equities,0.739827911275667
VOX,Vanguard Communication Services,Communications,Equities,0.613001398724683
VPL,Vanguard FTSE Pacific ETF,Diversified Pacific/Asia,Equities,0.1132798572499057
VPU,Vanguard Utilities ETF,Utilities,Equities,1.003088525886879
VSS,Vanguard FTSE All-Wld ex-US SmC,Foreign Small/Mid Blend,Equities,0.0381451510441998
VT,Vanguard Total World Stock Inde,Global Large-Stock Blend,Equities,0.4562790983008666
VTI,Vanguard Total Stock Market ETF,Large Blend,Equities,0.9890028023645898
VTV,Vanguard Value ETF,Large Value,Equities,1.001992184565524
VUG,Vanguard Growth ETF,Large Growth,Equities,1.011050806733771
VV,Vanguard Large-Cap ETF,Large Blend,Equities,1.0289067396364044
VWO,Vanguard FTSE Emerging Markets ,Diversified Emerging Mkts,Equities,-0.1356827798586984
VXF,Vanguard Extended Market ETF,Mid-Cap Blend,Equities,0.7360680193124717
VYM,Vanguard High Dividend Yield ET,Large Value,Equities,1.280942101165323
WIP,SPDR FTSE International Governm,Global Bond,Fixed Income,0.005371423344937
WOOD,iShares Global Timber & Forestr,Natural Resources,Equities,0.2799284976395029
WTRE,WisdomTree New Economy Real Est,Global Real Estate,Alternatives,0.2624937325633875
WTV,WisdomTree U.S. Value Fund,Mid-Cap Value,Equities,0.958028745704584
XBI,SPDR Series Trust  SPDR S&P Bio,Health,Equities,1.0867136821867078
XES,SPDR Series Trust SPDR S&P Oil ,Equity Energy,Equities,-0.1856670045602741
XHB,SPDR Series Trust SPDR Homebuil,Consumer Cyclical,Equities,0.8030099628277247
XLB,Materials Select Sector SPDR,Natural Resources,Equities,0.3804350271495677
XLE,SPDR Select Sector Fund - Energ,Equity Energy,Equities,0.2229269566770618
XLF,SPDR Select Sector Fund - Finan,Financial,Equities,0.6704840386134971
XLG,Invesco S&P 500 Top 50 ETF,Large Blend,Equities,1.0413377937516357
XLI,SPDR Select Sector Fund - Indus,Industrials,Equities,0.8464461945099211
XLK,SPDR Select Sector Fund - Techn,Technology,Equities,1.005590206240871
XLP,SPDR Select Sector Fund - Consu,Consumer Defensive,Equities,1.260409038080298
XLU,SPDR Select Sector Fund - Utili,Utilities,Equities,0.9875083742461104
XLV,SPDR Select Sector Fund - Healt,Health,Equities,1.7715445937070162
XLY,SPDR Select Sector Fund - Consu,Consumer Cyclical,Equities,1.2161588530291914
XME,SPDR S&P Metals & Mining ETF,Natural Resources,Equities,-0.6432989842172229
XMHQ,Invesco S&P MidCap Quality ETF,Mid-Cap Blend,Equities,0.8289698363354752
XMMO,Invesco S&P MidCap Momentum ETF,Mid-Cap Blend,Equities,0.6045248444782965
XMVM,Invesco S&P MidCap Value with M,Small Value,Equities,0.9425184425707122
XNTK,SPDR NYSE Technology ETF,Technology,Equities,0.6409030654432973
XOP,SPDR S&P Oil & Gas Explor & Pro,Equity Energy,Equities,-0.0192912805269709
XPH,SPDR S&P Pharmaceuticals ETF,Health,Equities,1.3708340154983385
XPP,ProShares Ultra FTSE China 50,Trading--Leveraged Equity,Equities,0.1226607448243606
XRT,SPDR S&P Retail ETF,Consumer Cyclical,Equities,1.0614098616090033
XSD,SPDR S&P Semiconductor ETF,Technology,Equities,0.4333306679891195
XSMO,Invesco S&P SmallCap Momentum E,Small Blend,Equities,0.6213092828496141
XSVM,Invesco S&P SmallCap Value with,Small Value,Equities,0.791260607801875
YANG,Direxion Daily FTSE China Bear ,Trading--Inverse Equity,Equities,-0.5707792024206585
YINN,Direxion Daily FTSE China Bull ,Trading--Leveraged Equity,Equities,0.1991870448783641
ZROZ,PIMCO 25  Year Zero Coupon U.S.,Long Government,Equities,0.6643211346999043
